Përshkrimi i Sektorit,Komuna,Statusi i Regjistrimit,Përshkrimi i Gjobave në bazë të Ligjit,Numri i Tatimpaguesve,Numri i Gjobave të Lëshuara,Vlera e Gjobave të Lëshuara,muaji
5,24,4,37,1,1,375.0,2
5,24,4,38,1,1,375.0,2
5,13,4,41,1,1,250.0,2
5,13,4,37,1,1,250.0,2
5,2,18,48,1,1,1075.0,2
5,2,18,37,1,1,1075.0,2
5,4,4,41,1,1,125.0,2
5,26,18,42,1,1,250.0,2
5,26,18,41,10,10,2125.0,2
5,26,18,37,16,16,2875.0,2
5,26,4,41,5,5,1000.0,2
5,26,4,37,5,5,1000.0,2
5,3,18,37,1,1,125.0,2
1,24,18,41,1,1,250.0,2
1,24,18,35,1,1,250.0,2
1,34,4,41,1,1,250.0,2
1,34,4,37,1,1,250.0,2
1,9,4,38,1,1,750.0,2
1,5,18,41,1,1,1000.0,2
1,5,18,37,1,1,125.0,2
1,5,18,38,1,1,250.0,2
1,5,18,39,1,1,1000.0,2
1,5,4,41,1,1,1500.0,2
1,5,4,53,1,1,2000.0,2
1,2,18,37,3,3,500.0,2
1,2,18,38,2,2,500.0,2
1,2,4,37,1,1,125.0,2
1,4,18,41,2,2,500.0,2
1,4,18,36,1,1,500.0,2
1,4,4,41,1,1,125.0,2
1,4,4,37,1,1,125.0,2
1,4,4,52,1,1,3000.0,2
1,6,18,41,1,1,250.0,2
1,12,4,37,1,1,125.0,2
1,12,4,38,1,1,250.0,2
1,12,15,38,1,1,500.0,2
1,23,4,48,1,1,266.13,2
1,23,4,38,1,1,266.13,2
1,27,18,41,2,2,875.0,2
1,27,18,38,1,1,750.0,2
1,27,4,37,1,1,125.0,2
1,27,4,38,1,1,500.0,2
1,28,4,41,1,1,125.0,2
1,28,4,37,2,2,250.0,2
1,28,4,38,1,1,750.0,2
1,28,4,36,1,1,750.0,2
1,11,18,41,1,1,125.0,2
1,11,4,52,1,1,3000.0,2
1,35,4,41,2,2,250.0,2
1,7,4,52,1,1,3000.0,2
1,17,4,41,1,1,250.0,2
1,17,4,37,1,1,250.0,2
1,19,18,41,2,2,375.0,2
1,19,4,41,3,3,625.0,2
1,19,4,37,1,1,125.0,2
1,26,18,41,3,3,375.0,2
1,26,18,58,1,1,500.0,2
1,26,4,41,8,8,1750.0,2
1,26,4,37,3,3,750.0,2
1,26,4,52,1,2,6000.0,2
1,32,4,41,1,1,125.0,2
1,3,18,41,4,4,750.0,2
1,3,4,41,3,3,1250.0,2
1,3,4,37,1,1,750.0,2
9,24,18,52,1,1,3000.0,2
9,34,18,41,1,1,1000.0,2
9,16,18,48,1,2,4201.5,2
9,16,18,41,1,2,4201.5,2
9,16,18,39,1,2,4201.5,2
9,16,18,52,1,3,9000.0,2
9,2,20,57,1,1,1000.0,2
9,2,20,56,1,1,1000.0,2
9,27,18,57,1,1,1000.0,2
9,27,18,58,1,1,2000.0,2
9,33,18,57,1,1,1000.0,2
9,7,18,37,1,1,375.0,2
9,7,4,58,1,1,500.0,2
9,19,4,52,1,3,9000.0,2
9,19,4,58,1,4,8000.0,2
9,26,18,52,4,6,18000.0,2
9,26,18,58,5,8,16000.0,2
9,26,18,56,1,2,2000.0,2
9,26,4,41,1,1,625.0,2
9,26,4,37,1,1,625.0,2
9,3,18,52,1,2,6000.0,2
10,1,18,37,1,1,125.0,2
10,2,4,37,1,1,375.0,2
10,6,4,41,1,1,500.0,2
10,7,4,39,1,1,1000.0,2
10,26,4,37,1,1,125.0,2
10,26,4,38,1,1,250.0,2
19,27,4,41,1,1,500.0,2
19,35,18,38,1,1,250.0,2
19,26,18,41,1,1,125.0,2
19,26,18,38,2,2,500.0,2
19,3,4,52,1,1,3000.0,2
7,26,4,37,1,1,125.0,2
7,26,4,38,1,1,250.0,2
4,6,4,41,1,1,500.0,2
4,27,4,38,1,1,250.0,2
4,17,4,37,1,1,125.0,2
4,26,18,41,4,8,1625.0,2
4,26,18,37,3,6,1375.0,2
4,32,4,41,2,2,250.0,2
4,32,4,37,2,2,250.0,2
11,26,20,39,1,1,3000.0,2
21,24,18,39,2,2,3000.0,2
21,24,18,36,1,1,500.0,2
21,24,4,41,1,1,500.0,2
21,24,4,37,1,1,125.0,2
21,24,4,38,1,1,500.0,2
21,34,18,39,2,2,2000.0,2
21,34,4,36,2,2,1000.0,2
21,34,15,48,1,1,1365.38,2
21,34,15,39,1,1,1365.38,2
21,0,4,37,1,1,625.0,2
21,0,4,39,1,1,1000.0,2
21,9,4,39,1,1,3000.0,2
21,9,15,39,1,1,1000.0,2
21,5,18,48,1,1,422.6,2
21,5,18,41,1,1,250.0,2
21,5,18,37,1,1,125.0,2
21,5,18,38,2,2,672.6,2
21,5,18,39,2,2,2000.0,2
21,5,4,41,4,4,750.0,2
21,5,4,37,2,2,500.0,2
21,5,4,36,1,1,500.0,2
21,16,18,38,1,1,250.0,2
21,16,18,36,1,1,1000.0,2
21,16,4,48,4,4,3655.0,2
21,16,4,41,1,1,800.0,2
21,16,4,37,3,3,2450.0,2
21,16,4,38,1,1,250.0,2
21,16,4,36,1,1,1205.0,2
21,30,4,48,1,1,272.0,2
21,30,4,37,1,1,272.0,2
21,2,18,48,2,2,1172.88,2
21,2,18,40,1,1,100.0,2
21,2,18,37,2,2,1172.88,2
21,2,18,38,1,1,250.0,2
21,2,18,39,6,6,7500.0,2
21,2,18,36,3,3,3500.0,2
21,2,4,48,2,2,1437.05,2
21,2,4,35,1,1,500.0,2
21,2,4,37,12,12,2937.05,2
21,2,4,38,8,8,2125.0,2
21,2,4,39,1,1,1000.0,2
21,2,4,36,3,3,1500.0,2
21,4,18,38,1,1,250.0,2
21,4,18,39,1,1,1000.0,2
21,4,18,36,1,1,500.0,2
21,4,4,37,1,1,125.0,2
21,4,4,39,1,1,1000.0,2
21,6,18,41,1,1,250.0,2
21,6,18,38,1,1,250.0,2
21,23,4,38,1,1,250.0,2
21,27,18,36,1,1,500.0,2
21,27,4,41,4,4,750.0,2
21,27,4,37,5,5,875.0,2
21,27,4,38,2,2,500.0,2
21,27,4,39,1,1,2000.0,2
21,27,4,36,1,1,1000.0,2
21,27,15,37,1,1,500.0,2
21,27,15,39,1,1,4000.0,2
21,28,18,48,2,2,1575.68,2
21,28,18,38,1,1,621.9,2
21,28,18,39,1,1,3000.0,2
21,11,15,38,2,2,500.0,2
21,25,18,48,1,1,795.0,2
21,25,18,41,1,1,125.0,2
21,25,18,37,1,1,795.0,2
21,25,18,38,1,1,250.0,2
21,25,4,48,2,2,871.25,2
21,25,4,41,3,3,1010.0,2
21,25,4,37,4,4,1246.25,2
21,25,4,39,1,1,2500.0,2
21,25,4,36,1,1,2500.0,2
21,31,4,35,1,1,125.0,2
21,33,18,39,1,1,3000.0,2
21,33,4,41,1,1,250.0,2
21,33,4,37,5,5,750.0,2
21,33,4,38,1,1,250.0,2
21,35,4,48,1,1,2250.0,2
21,35,4,39,1,1,2250.0,2
21,7,18,39,1,1,1000.0,2
21,7,18,36,1,1,500.0,2
21,7,20,39,2,2,4000.0,2
21,15,4,38,1,1,250.0,2
21,17,18,38,1,1,500.0,2
21,17,18,36,1,1,500.0,2
21,17,4,41,1,1,125.0,2
21,17,4,37,1,1,250.0,2
21,17,4,38,1,1,500.0,2
21,17,4,39,2,2,3000.0,2
21,17,4,36,1,1,500.0,2
21,19,18,41,1,1,125.0,2
21,19,18,38,1,1,250.0,2
21,19,18,36,1,1,500.0,2
21,19,4,48,3,3,412.19,2
21,19,4,41,7,7,875.0,2
21,19,4,35,1,1,125.0,2
21,19,4,37,2,2,375.0,2
21,19,4,36,2,2,1000.0,2
21,26,18,48,5,5,3216.56,2
21,26,18,41,2,2,625.0,2
21,26,18,37,6,6,3320.24,2
21,26,18,38,5,5,4375.0,2
21,26,18,39,7,7,9500.0,2
21,26,18,52,2,7,21000.0,2
21,26,18,58,1,4,8000.0,2
21,26,18,36,7,7,9021.32,2
21,26,18,44,1,1,1500.0,2
21,26,4,48,8,8,4459.34,2
21,26,4,41,4,4,750.0,2
21,26,4,37,13,13,3707.37,2
21,26,4,38,2,2,500.0,2
21,26,4,39,3,3,6000.0,2
21,26,4,52,1,1,3000.0,2
21,26,4,36,1,1,1287.04,2
21,26,5,39,1,1,500.0,2
21,32,4,48,2,2,373.17,2
21,32,4,41,1,1,125.0,2
21,3,18,39,2,2,1125.0,2
21,3,4,48,1,1,1552.5,2
21,3,4,37,1,1,125.0,2
21,3,4,38,1,1,1552.5,2
12,16,4,48,1,1,912.5,2
12,16,4,37,1,1,912.5,2
8,25,4,41,3,3,375.0,3
17,24,18,38,1,1,250.0,3
17,34,4,38,1,1,250.0,3
17,9,18,39,1,1,3000.0,3
17,13,4,39,1,1,2000.0,3
17,5,18,39,1,1,1000.0,3
17,5,4,36,1,1,500.0,3
17,30,18,36,1,1,1000.0,3
17,37,18,36,1,1,500.0,3
17,2,18,39,1,1,1500.0,3
17,2,18,36,1,1,1500.0,3
17,2,4,35,1,1,125.0,3
17,2,4,31,1,1,500.0,3
17,4,18,38,2,2,500.0,3
17,6,4,38,1,1,1000.0,3
17,27,18,36,1,1,500.0,3
17,27,4,35,1,1,125.0,3
17,27,4,37,2,2,1125.0,3
17,27,4,38,1,1,250.0,3
17,25,18,36,1,1,1500.0,3
17,33,4,37,1,1,125.0,3
17,17,18,39,1,1,2000.0,3
17,19,18,41,1,1,125.0,3
17,19,4,39,1,1,1000.0,3
17,26,18,37,1,1,625.0,3
17,26,18,38,1,1,500.0,3
17,26,18,39,2,2,6000.0,3
17,26,18,36,2,2,4625.0,3
17,26,4,39,1,1,2000.0,3
17,3,4,39,1,2,4000.0,3
17,3,4,36,1,1,2000.0,3
18,24,16,37,1,1,125.0,3
18,24,16,39,2,2,3000.0,3
18,0,16,38,1,1,250.0,3
18,9,16,36,1,1,500.0,3
18,5,16,48,1,1,2889.73,3
18,5,16,37,1,1,125.0,3
18,5,16,38,2,2,500.0,3
18,5,16,36,2,2,3389.73,3
18,22,16,38,1,1,500.0,3
18,1,16,41,1,1,125.0,3
18,1,16,39,1,1,2000.0,3
18,1,16,36,1,1,1000.0,3
18,2,16,38,1,1,250.0,3
18,2,16,39,1,1,1000.0,3
18,2,16,36,1,1,500.0,3
18,4,16,41,1,1,500.0,3
18,4,16,39,1,1,1000.0,3
18,4,16,53,1,1,2000.0,3
18,6,16,52,1,1,3000.0,3
18,27,16,41,3,3,375.0,3
18,27,16,38,1,1,250.0,3
18,27,16,39,2,2,2500.0,3
18,27,16,36,4,4,3500.0,3
18,28,16,38,1,1,1250.0,3
18,28,16,36,2,2,1750.0,3
18,11,16,38,1,2,500.0,3
18,25,16,41,1,1,1000.0,3
18,25,16,38,1,1,1750.0,3
18,25,16,39,1,1,1750.0,3
18,25,16,52,1,1,3000.0,3
18,25,16,36,1,1,1750.0,3
18,33,16,41,2,2,500.0,3
18,33,16,37,1,1,125.0,3
18,33,16,39,2,2,4000.0,3
18,33,16,52,1,1,3000.0,3
18,33,16,53,1,1,2000.0,3
18,35,16,38,1,1,250.0,3
18,19,16,41,2,2,250.0,3
18,19,16,39,1,1,1000.0,3
18,26,16,48,1,1,180.0,3
18,26,16,35,1,1,625.0,3
18,26,16,37,4,5,1680.0,3
18,26,16,38,2,2,500.0,3
18,26,16,39,2,2,5000.0,3
18,26,16,36,4,4,4500.0,3
18,3,16,52,1,1,3000.0,3
18,8,16,39,1,1,1000.0,3
16,27,12,37,1,1,125.0,3
16,31,9,36,1,1,1000.0,3
16,33,12,37,1,1,375.0,3
16,35,12,37,1,1,125.0,3
16,26,12,37,1,1,125.0,3
14,24,18,35,1,1,250.0,3
14,24,18,39,2,2,5500.0,3
14,24,18,36,2,2,4000.0,3
14,24,4,41,1,1,125.0,3
14,24,4,37,1,1,125.0,3
14,24,4,36,1,1,500.0,3
14,34,18,39,1,1,1000.0,3
14,34,4,37,1,1,125.0,3
14,5,18,38,1,1,250.0,3
14,5,18,39,2,2,2000.0,3
14,5,18,36,1,1,500.0,3
14,1,18,39,1,1,1000.0,3
14,1,4,37,1,1,125.0,3
14,2,18,39,1,1,1000.0,3
14,2,18,36,1,1,500.0,3
14,2,4,36,1,1,1000.0,3
14,4,18,36,3,3,1500.0,3
14,4,4,38,1,1,250.0,3
14,6,18,38,1,1,750.0,3
14,12,18,37,1,1,2125.0,3
14,12,18,39,3,3,6125.0,3
14,12,4,48,1,1,374.06,3
14,12,4,38,1,1,374.06,3
14,14,18,36,1,1,500.0,3
14,23,18,36,1,1,500.0,3
14,27,18,37,1,1,125.0,3
14,27,18,39,2,2,2000.0,3
14,27,18,36,1,1,500.0,3
14,27,4,38,2,2,500.0,3
14,27,15,36,1,1,1500.0,3
14,28,18,37,2,2,625.0,3
14,28,18,39,1,1,1000.0,3
14,28,4,37,1,1,125.0,3
14,28,4,36,1,1,500.0,3
14,25,18,39,1,1,1000.0,3
14,33,18,37,2,2,250.0,3
14,33,18,38,1,1,250.0,3
14,33,18,39,1,1,2000.0,3
14,33,4,37,1,2,250.0,3
14,33,4,36,1,1,500.0,3
14,17,4,38,1,1,250.0,3
14,19,18,48,1,2,1711.55,3
14,19,18,41,1,1,1000.0,3
14,19,18,39,1,1,1556.47,3
14,19,18,36,1,1,500.0,3
14,19,4,41,1,1,250.0,3
14,19,4,37,1,1,500.0,3
14,19,4,38,1,1,500.0,3
14,26,18,41,1,1,125.0,3
14,26,18,37,1,1,1625.0,3
14,26,18,39,1,1,1625.0,3
14,26,18,36,1,1,1625.0,3
14,26,4,48,1,1,536.75,3
14,26,4,41,1,1,250.0,3
14,26,4,37,1,1,536.75,3
14,32,4,41,1,1,125.0,3
14,3,18,48,1,1,1620.91,3
14,3,18,37,1,1,1620.91,3
14,3,18,39,1,1,1000.0,3
14,3,4,41,2,2,250.0,3
14,8,18,36,1,1,500.0,3
15,1,18,37,1,1,125.0,3
15,4,18,38,1,1,250.0,3
15,27,4,37,1,1,125.0,3
15,33,4,37,1,1,125.0,3
15,19,4,41,1,1,125.0,3
20,2,18,38,1,1,1250.0,3
20,2,18,39,1,1,1250.0,3
20,27,4,41,4,4,500.0,3
20,27,4,37,3,3,375.0,3
20,27,15,41,1,1,125.0,3
20,27,15,37,1,1,125.0,3
20,11,18,39,1,1,1000.0,3
20,33,4,39,1,1,3000.0,3
20,7,4,38,1,1,250.0,3
20,8,4,38,1,1,1250.0,3
20,8,4,36,1,1,1250.0,3
3,27,18,39,1,1,1500.0,3
3,27,18,36,1,1,1500.0,3
3,7,18,36,1,1,500.0,3
5,34,4,38,1,1,250.0,3
5,5,4,37,1,1,125.0,3
5,11,4,37,1,1,125.0,3
5,25,4,41,1,1,125.0,3
5,25,4,37,1,1,125.0,3
5,35,12,37,1,1,125.0,3
5,19,4,38,1,1,250.0,3
5,26,4,38,2,2,500.0,3
1,24,4,41,2,2,250.0,3
1,24,15,41,1,1,250.0,3
1,24,15,36,1,1,1000.0,3
1,9,18,36,1,1,1000.0,3
1,9,4,38,1,1,500.0,3
1,5,4,41,1,1,125.0,3
1,16,18,41,1,1,125.0,3
1,16,4,41,2,2,375.0,3
1,22,18,41,1,1,250.0,3
1,22,18,39,1,1,4000.0,3
1,2,18,38,1,1,250.0,3
1,2,4,38,1,1,250.0,3
1,4,18,41,1,1,250.0,3
1,4,4,38,1,1,250.0,3
1,6,4,41,1,1,250.0,3
1,27,18,41,2,2,250.0,3
1,27,18,37,3,3,375.0,3
1,27,18,38,1,1,500.0,3
1,27,18,36,1,1,500.0,3
1,27,4,41,4,4,1000.0,3
1,27,4,37,2,2,375.0,3
1,28,4,41,1,1,125.0,3
1,25,4,41,3,3,625.0,3
1,33,18,38,1,1,250.0,3
1,35,18,41,2,2,250.0,3
1,35,18,37,1,1,125.0,3
1,35,4,41,6,6,750.0,3
1,35,4,37,1,1,125.0,3
1,7,4,41,1,1,250.0,3
1,19,18,41,3,3,500.0,3
1,19,4,41,5,5,1000.0,3
1,19,4,37,1,1,250.0,3
1,19,15,41,1,1,250.0,3
1,21,18,41,1,1,250.0,3
1,26,18,41,9,9,3125.0,3
1,26,18,37,1,1,125.0,3
1,26,18,36,1,1,500.0,3
1,26,4,41,3,3,625.0,3
1,26,4,38,1,1,250.0,3
1,32,4,41,1,1,125.0,3
1,3,18,41,2,2,250.0,3
1,3,4,41,3,3,500.0,3
9,16,18,48,1,1,2201.5,3
9,16,18,41,1,1,2201.5,3
9,16,18,39,1,1,2201.5,3
9,16,18,52,1,1,3000.0,3
9,16,18,54,1,1,1000.0,3
9,16,18,58,1,1,2000.0,3
9,16,18,56,1,1,1000.0,3
9,35,4,41,1,1,125.0,3
9,19,4,58,1,2,4000.0,3
9,19,20,41,1,1,125.0,3
9,26,18,39,1,1,1000.0,3
10,17,4,37,1,1,125.0,3
10,26,18,38,1,1,250.0,3
6,26,20,39,1,1,1000.0,3
19,27,4,37,1,1,125.0,3
19,25,4,41,1,1,750.0,3
19,25,4,37,1,1,125.0,3
19,25,4,38,1,1,750.0,3
19,26,18,37,1,1,250.0,3
7,9,18,39,1,1,3000.0,3
7,5,18,48,1,1,2032.96,3
7,5,18,39,1,1,2032.96,3
7,2,4,35,1,1,125.0,3
7,6,4,37,1,1,125.0,3
7,26,18,37,1,1,125.0,3
7,26,18,36,1,1,500.0,3
7,32,4,37,1,1,125.0,3
4,13,4,38,1,1,250.0,3
4,5,18,37,1,1,125.0,3
4,5,4,37,2,2,250.0,3
4,28,4,48,1,1,3106.67,3
4,28,4,37,1,1,3106.67,3
4,26,18,38,1,1,1250.0,3
4,26,18,39,1,1,1250.0,3
11,26,18,36,1,2,500.0,3
11,26,20,39,1,1,1000.0,3
0,27,18,38,1,1,250.0,3
0,26,18,39,1,1,1000.0,3
0,32,15,37,1,1,125.0,3
21,24,18,39,1,1,1000.0,3
21,24,4,38,1,1,250.0,3
21,24,4,39,3,3,5000.0,3
21,34,18,48,2,2,2249.26,3
21,34,18,38,1,1,250.0,3
21,34,18,39,2,2,2249.26,3
21,34,4,37,1,1,125.0,3
21,34,4,39,3,3,3000.0,3
21,34,4,36,2,2,1000.0,3
21,34,7,38,1,1,250.0,3
21,0,4,39,1,1,1000.0,3
21,9,18,37,1,1,125.0,3
21,9,4,37,1,1,125.0,3
21,9,4,38,1,1,250.0,3
21,9,15,38,1,1,250.0,3
21,10,4,39,1,1,1000.0,3
21,13,4,39,3,3,7000.0,3
21,5,18,48,2,2,311.83,3
21,5,18,41,3,3,500.0,3
21,5,18,37,1,1,125.0,3
21,5,18,38,2,2,500.0,3
21,5,18,39,6,6,6000.0,3
21,5,18,36,3,3,1500.0,3
21,5,4,48,1,1,1425.93,3
21,5,4,37,2,2,1550.93,3
21,5,4,38,1,1,250.0,3
21,5,4,36,1,1,500.0,3
21,16,4,41,4,4,1250.0,3
21,16,4,33,1,1,500.0,3
21,16,4,37,1,1,125.0,3
21,16,5,48,1,1,937.0,3
21,16,5,37,1,1,937.0,3
21,22,18,48,1,1,9091.95,3
21,22,18,39,2,2,11591.95,3
21,22,18,36,1,1,2500.0,3
21,30,4,48,1,1,237.38,3
21,30,4,37,1,1,237.38,3
21,30,4,39,1,1,1000.0,3
21,1,4,37,1,1,125.0,3
21,1,15,39,1,1,4000.0,3
21,2,18,41,1,1,250.0,3
21,2,18,37,2,2,375.0,3
21,2,18,38,1,1,250.0,3
21,2,18,39,2,2,2000.0,3
21,2,4,37,2,2,250.0,3
21,2,4,38,2,2,500.0,3
21,2,4,36,2,2,1000.0,3
21,4,18,37,1,1,125.0,3
21,4,18,38,2,2,500.0,3
21,4,18,36,1,1,500.0,3
21,4,4,48,1,1,331.0,3
21,4,4,39,1,1,1000.0,3
21,4,4,36,3,3,1500.0,3
21,18,4,48,1,1,815.87,3
21,18,4,36,1,1,1000.0,3
21,27,18,48,2,2,2939.04,3
21,27,18,41,1,1,125.0,3
21,27,18,37,3,3,375.0,3
21,27,18,38,1,1,250.0,3
21,27,18,39,4,4,6110.38,3
21,27,18,36,3,3,3328.66,3
21,27,4,48,1,1,1864.28,3
21,27,4,41,1,1,1000.0,3
21,27,4,37,4,4,500.0,3
21,27,4,38,3,3,1750.0,3
21,27,4,39,4,4,6864.28,3
21,27,4,36,3,3,1750.0,3
21,28,4,48,1,1,253.85,3
21,11,18,39,1,1,1000.0,3
21,11,4,39,2,2,2000.0,3
21,25,4,41,1,1,125.0,3
21,33,18,39,1,2,3000.0,3
21,33,4,37,3,3,375.0,3
21,33,4,36,1,1,500.0,3
21,35,18,41,1,1,500.0,3
21,35,4,41,4,4,500.0,3
21,7,18,46,1,1,3000.0,3
21,7,18,39,4,4,6000.0,3
21,15,18,39,1,1,1000.0,3
21,17,18,48,1,1,703.39,3
21,17,18,39,1,1,1000.0,3
21,17,4,37,1,1,125.0,3
21,19,18,40,1,1,600.0,3
21,19,18,31,1,1,600.0,3
21,19,4,41,2,2,250.0,3
21,19,4,37,1,1,500.0,3
21,19,4,38,1,1,250.0,3
21,26,18,48,7,7,6038.82,3
21,26,18,41,7,7,2500.0,3
21,26,18,37,10,10,3804.7,3
21,26,18,38,4,4,1358.97,3
21,26,18,39,5,5,8064.34,3
21,26,18,36,2,2,2185.81,3
21,26,4,48,4,4,2221.53,3
21,26,4,41,7,7,2697.5,3
21,26,4,35,1,1,375.0,3
21,26,4,37,11,12,3466.0,3
21,26,4,38,2,2,1130.53,3
21,26,4,36,2,2,2000.0,3
21,32,4,48,1,1,70.0,3
21,32,4,41,3,3,375.0,3
21,32,4,37,1,1,125.0,3
21,32,4,36,2,2,1000.0,3
21,3,18,39,2,2,3000.0,3
21,3,4,41,2,2,250.0,3
21,3,4,38,1,1,250.0,3
12,6,18,39,1,1,1000.0,3
8,26,18,41,1,1,250.0,4
8,26,18,37,1,1,250.0,4
17,24,18,36,1,1,500.0,4
17,5,18,37,1,1,125.0,4
17,5,18,39,2,2,2000.0,4
17,16,18,38,1,1,750.0,4
17,16,18,36,1,1,750.0,4
17,37,18,39,1,1,1000.0,4
17,2,18,35,1,1,375.0,4
17,4,18,39,1,1,1000.0,4
17,4,18,36,1,2,1000.0,4
17,27,18,38,1,1,750.0,4
17,27,18,36,1,1,750.0,4
17,28,18,39,1,2,4000.0,4
17,33,4,38,1,1,250.0,4
17,17,4,36,1,1,500.0,4
17,19,18,37,1,1,125.0,4
17,19,4,39,1,1,1000.0,4
17,26,18,35,1,1,1250.0,4
17,26,18,39,2,2,3250.0,4
17,26,5,39,1,1,1000.0,4
17,32,4,36,1,1,500.0,4
17,36,4,38,1,1,250.0,4
17,3,4,41,1,1,125.0,4
18,24,16,39,1,1,2000.0,4
18,0,16,39,1,1,4000.0,4
18,9,16,38,1,1,1250.0,4
18,9,16,36,1,1,1250.0,4
18,13,16,39,1,1,3000.0,4
18,5,16,38,2,2,500.0,4
18,5,16,36,1,1,500.0,4
18,22,16,48,1,1,137.5,4
18,1,16,37,2,2,250.0,4
18,2,16,39,2,2,5000.0,4
18,6,16,37,1,1,375.0,4
18,6,16,38,1,1,375.0,4
18,27,16,41,1,1,2000.0,4
18,27,16,37,2,2,375.0,4
18,27,16,38,2,2,1500.0,4
18,27,16,39,1,1,1000.0,4
18,27,16,36,5,5,4500.0,4
18,25,16,50,1,1,250.0,4
18,33,16,35,1,1,3375.0,4
18,33,16,39,1,1,3375.0,4
18,7,16,39,1,1,2000.0,4
18,26,16,48,1,1,1571.61,4
18,26,16,41,1,1,250.0,4
18,26,16,37,4,4,1750.0,4
18,26,16,38,1,1,375.0,4
18,26,16,39,1,1,1571.61,4
18,32,16,39,1,1,1000.0,4
18,3,16,39,1,1,2000.0,4
16,7,18,48,1,1,822.82,4
16,7,18,36,1,1,822.82,4
13,22,20,41,1,1,2000.0,4
13,22,20,36,1,1,2000.0,4
13,2,18,35,1,1,1375.0,4
13,2,18,39,1,1,2000.0,4
13,27,18,37,1,1,625.0,4
13,27,18,36,1,1,625.0,4
13,27,15,48,1,1,236.23,4
13,27,15,37,1,1,236.23,4
13,19,20,39,1,1,2000.0,4
14,24,4,38,1,1,250.0,4
14,34,18,38,2,2,500.0,4
14,9,4,41,1,1,250.0,4
14,5,18,38,1,1,250.0,4
14,5,18,39,1,1,1000.0,4
14,5,18,36,1,1,500.0,4
14,5,4,41,1,1,125.0,4
14,5,20,39,1,1,1000.0,4
14,16,18,38,1,1,1000.0,4
14,16,18,36,1,1,1000.0,4
14,2,18,36,2,2,1500.0,4
14,2,4,38,2,2,500.0,4
14,2,5,36,1,1,500.0,4
14,2,15,36,1,1,500.0,4
14,4,18,37,1,1,125.0,4
14,4,18,39,2,2,2000.0,4
14,4,4,48,1,1,1518.75,4
14,4,4,38,1,1,1518.75,4
14,6,4,48,1,1,2899.92,4
14,6,4,38,1,1,2899.92,4
14,12,18,48,1,1,1307.51,4
14,12,18,37,1,1,1125.0,4
14,12,18,39,2,2,2432.51,4
14,27,18,48,1,1,895.4,4
14,27,18,41,1,1,250.0,4
14,27,18,37,2,2,375.0,4
14,27,18,38,1,1,250.0,4
14,27,18,39,3,3,6000.0,4
14,27,18,36,2,2,2895.4,4
14,27,15,36,1,1,500.0,4
14,28,18,39,1,1,1000.0,4
14,28,4,48,1,1,336.64,4
14,28,4,37,1,1,1125.0,4
14,28,4,38,2,2,750.0,4
14,28,4,39,1,1,1125.0,4
14,25,4,41,1,1,125.0,4
14,33,18,36,1,1,500.0,4
14,7,18,48,1,1,674.25,4
14,7,18,36,1,1,674.25,4
14,19,4,41,1,1,250.0,4
14,26,4,41,3,3,1000.0,4
14,26,4,38,1,1,250.0,4
14,26,5,36,1,1,500.0,4
14,32,18,39,1,1,1000.0,4
14,32,4,41,1,1,125.0,4
14,3,18,41,1,1,250.0,4
14,3,18,37,1,1,250.0,4
14,3,18,39,1,1,1000.0,4
14,20,18,36,1,1,500.0,4
15,2,18,37,1,1,875.0,4
15,27,18,38,1,1,250.0,4
15,26,18,41,1,1,250.0,4
15,26,18,37,1,1,250.0,4
15,26,20,37,1,1,625.0,4
15,26,20,36,1,1,625.0,4
20,9,4,37,1,1,125.0,4
20,13,4,41,1,2,3000.0,4
20,13,4,35,1,2,3000.0,4
20,13,4,37,2,2,500.0,4
20,27,4,41,1,1,125.0,4
20,33,4,39,1,1,2000.0,4
20,17,4,37,1,1,875.0,4
20,26,4,41,1,2,1000.0,4
20,3,18,39,1,1,1000.0,4
3,3,18,36,1,1,500.0,4
5,34,4,48,1,1,310.0,4
5,34,4,37,1,1,125.0,4
5,2,4,37,1,1,250.0,4
5,27,4,41,1,1,125.0,4
5,27,4,39,1,1,1500.0,4
5,27,4,36,1,1,1500.0,4
5,26,12,35,1,1,375.0,4
5,26,12,37,2,2,500.0,4
5,26,18,38,1,1,1250.0,4
5,26,4,37,1,1,625.0,4
1,34,18,41,1,1,250.0,4
1,9,4,38,1,1,500.0,4
1,5,18,38,2,2,500.0,4
1,5,4,37,1,1,125.0,4
1,16,4,37,1,1,125.0,4
1,22,18,37,1,1,125.0,4
1,2,18,37,1,1,125.0,4
1,4,18,48,1,1,150.0,4
1,4,18,38,1,1,250.0,4
1,12,4,37,1,1,375.0,4
1,12,4,38,1,1,375.0,4
1,23,4,38,1,1,250.0,4
1,27,18,41,1,1,125.0,4
1,27,4,37,1,1,125.0,4
1,25,4,37,1,1,625.0,4
1,31,4,37,1,1,125.0,4
1,35,4,41,6,7,1375.0,4
1,7,18,41,1,1,750.0,4
1,7,4,48,1,1,194.33,4
1,7,4,41,5,6,3375.0,4
1,7,4,37,2,2,319.33,4
1,19,18,41,5,5,625.0,4
1,19,4,41,3,3,500.0,4
1,19,4,38,1,1,250.0,4
1,26,18,41,8,8,2250.0,4
1,26,18,37,2,2,500.0,4
1,26,18,36,1,1,500.0,4
1,26,4,41,3,3,500.0,4
1,26,4,37,4,4,1500.0,4
